,id,Geography,stateAbbr,stateFullName,lat,lng,avgmaxtmp,avgmintmp,avgtmp,precipitation,population,per_dem,per_gop,Median income(2016),Mean income(2016)
11535,18420,"Oologah town, Oklahoma",OK, Oklahoma,36.4509861006,-95.7320981885,93.36363636,32.27272727,63.63636364,3.8090909089999996,1146.0,0.193343782142,0.756550913454,53750.0,66855.0
11536,18422,"Orlando town, Oklahoma",OK, Oklahoma,36.1528783006,-97.4018810885,96.18181818,30.90909091,63.0,2.245454545,148.0,0.16906211936700002,0.80113682501,38750.0,40816.0
11537,18423,"Osage town, Oklahoma",OK, Oklahoma,36.2967971006,-96.4396357885,94.27272727,31.45454545,62.81818182,3.7,156.0,0.2952697708800001,0.663023967902,22917.0,35693.0
11538,18424,"Owasso city, Oklahoma",OK, Oklahoma,36.2734862006,-95.87849498850001,93.36363636,32.27272727,63.63636364,3.8090909089999996,28915.0,0.355548615533,0.583982608484,67340.0,79050.0
11539,18425,"Paden town, Oklahoma",OK, Oklahoma,35.5117961006,-96.59129668850001,94.27272727,31.45454545,62.81818182,3.7,461.0,0.239766081871,0.709636409865,29250.0,44164.0
11540,18426,"Panama town, Oklahoma",OK, Oklahoma,35.1712668006,-94.6962295885,93.45454545,34.18181818,63.90909091,4.236363636,1413.0,0.188673760102,0.775975347404,25000.0,34467.0
11541,18427,"Paoli town, Oklahoma",OK, Oklahoma,34.8306923006,-97.2829741885,92.63636364,33.54545455,62.72727273,3.163636364,610.0,0.175861741525,0.782736682176,31964.0,45362.0
11542,18430,"Pauls Valley city, Oklahoma",OK, Oklahoma,34.7440283006,-97.2460281885,92.63636364,33.54545455,62.72727273,3.163636364,6187.0,0.175861741525,0.782736682176,38923.0,51391.0
11543,18431,"Pawhuska city, Oklahoma",OK, Oklahoma,36.6717900006,-96.3610139885,94.45454545,28.0,60.81818182,2.481818182,3584.0,0.2952697708800001,0.663023967902,31269.0,41758.0
11544,18432,"Pawnee city, Oklahoma",OK, Oklahoma,36.3417795006,-96.8277063885,96.18181818,30.90909091,63.0,2.245454545,2196.0,0.211314213678,0.743145288371,35461.0,44287.0
11545,18436,"Perkins city, Oklahoma",OK, Oklahoma,35.977892200599996,-97.0574247885,96.18181818,30.90909091,63.0,2.245454545,2831.0,0.316587985153,0.599805398393,42429.0,49001.0
11546,18437,"Perry city, Oklahoma",OK, Oklahoma,36.2934329006,-97.3118813885,96.18181818,30.90909091,63.0,2.245454545,5126.0,0.18501026694000008,0.761190965092,44453.0,61193.0
11547,18440,"Piedmont city, Oklahoma",OK, Oklahoma,35.6459426006,-97.7702175885,93.45454545,33.63636364,63.27272727,1.7090909090000002,5720.0,0.211149321267,0.72342081448,76727.0,94790.0
11548,18442,"Pittsburg town, Oklahoma",OK, Oklahoma,34.7170996006,-95.8737728885,93.63636364,31.81818182,64.09090909,3.1909090910000004,207.0,0.214724637681,0.738550724638,39167.0,43444.0
11549,18443,"Pocasset town, Oklahoma",OK, Oklahoma,35.1976208006,-97.9763286885,94.54545455,33.36363636,63.45454545,3.0909090910000003,156.0,0.174237318596,0.7769690434469999,30833.0,40258.0
11550,18444,"Pocola town, Oklahoma",OK, Oklahoma,35.2351539006,-94.5017787885,93.45454545,34.18181818,63.90909091,4.236363636,4056.0,0.188673760102,0.775975347404,39043.0,49334.0
11551,18446,"Pond Creek city, Oklahoma",OK, Oklahoma,36.6731444006,-97.8249491885,96.27272727,30.72727273,62.72727273,2.5818181819999997,856.0,0.103134479272,0.8772497472190001,43636.0,55812.0
11552,18447,"Porter town, Oklahoma",OK, Oklahoma,35.874880800599996,-95.54625908850001,93.63636364,32.09090909,62.72727273,3.5,566.0,0.214779491775,0.735038084875,33750.0,50735.0
11553,18448,"Porum town, Oklahoma",OK, Oklahoma,35.3601557006,-95.2893061885,93.63636364,32.09090909,62.72727273,3.5,727.0,0.32939279957,0.621212747489,20882.0,32170.0
11554,18449,"Poteau city, Oklahoma",OK, Oklahoma,35.0576568006,-94.6473409885,93.45454545,34.18181818,63.90909091,4.236363636,8520.0,0.188673760102,0.775975347404,39416.0,53219.0
11555,18450,"Prague city, Oklahoma",OK, Oklahoma,35.4906843006,-96.7088004885,92.63636364,33.54545455,62.72727273,3.163636364,2386.0,0.131578947368,0.80721600381,39718.0,60873.0
11556,18452,"Prue town, Oklahoma",OK, Oklahoma,36.2420810006,-96.3404638885,94.27272727,31.45454545,62.81818182,3.7,465.0,0.2952697708800001,0.663023967902,30625.0,39215.0
11557,18453,"Purcell city, Oklahoma",OK, Oklahoma,35.0176305006,-97.3849225885,92.63636364,33.54545455,62.72727273,3.163636364,5884.0,0.17180355128,0.780984619039,46788.0,53396.0
11558,18454,"Putnam town, Oklahoma",OK, Oklahoma,35.8595485006,-98.9922104885,95.45454545,33.81818182,63.09090909,1.3727272730000002,29.0,0.519625073228,0.423550087873,,
11559,18455,"Quapaw town, Oklahoma",OK, Oklahoma,36.9584591006,-94.81178878850001,91.45454545,27.81818182,60.45454545,3.872727273,906.0,0.24181171626400005,0.713737600599,33365.0,49003.0
11560,18456,"Quinton town, Oklahoma",OK, Oklahoma,35.1268228006,-95.3948685885,93.63636364,31.81818182,64.09090909,3.1909090910000004,1051.0,0.214724637681,0.738550724638,26154.0,34109.0
11561,18457,"Ralston town, Oklahoma",OK, Oklahoma,36.5078863006,-96.7560392885,94.45454545,28.45454545,61.72727273,2.545454545,330.0,0.211314213678,0.743145288371,34500.0,43718.0
11562,18458,"Ramona town, Oklahoma",OK, Oklahoma,36.5343170006,-95.9473828885,94.45454545,28.0,60.81818182,2.481818182,535.0,0.273509430003,0.6784487055060001,31667.0,40939.0
11563,18459,"Randlett town, Oklahoma",OK, Oklahoma,34.1812617006,-98.4874489885,98.81818182,36.27272727,66.72727273,2.327272727,438.0,0.162951575711,0.789392774789,40625.0,53543.0
11564,18461,"Rattan town, Oklahoma",OK, Oklahoma,34.2043279006,-95.43680078850001,93.45454545,35.27272727,65.63636364,2.854545455,310.0,0.16685255409299998,0.7987954494760001,32375.0,46707.0
11565,18462,"Ravia town, Oklahoma",OK, Oklahoma,34.2457087006,-96.7751760885,94.63636364,39.18181818,67.54545455,2.981818182,528.0,0.195451137216,0.7700574856290001,31181.0,40808.0
11566,18463,"Redbird town, Oklahoma",OK, Oklahoma,35.8910567006,-95.6109731885,93.63636364,32.09090909,62.72727273,3.5,137.0,0.214779491775,0.735038084875,33750.0,38598.0
11567,18464,"Red Oak town, Oklahoma",OK, Oklahoma,34.9548794006,-95.1040228885,93.63636364,31.81818182,64.09090909,3.1909090910000004,549.0,0.196790123457,0.763950617284,34671.0,43115.0
11568,18465,"Red Rock town, Oklahoma",OK, Oklahoma,36.4631557006,-97.2027152885,94.45454545,28.45454545,61.72727273,2.545454545,283.0,0.18501026694000008,0.761190965092,48459.0,47315.0
11569,18467,"Rentiesville town, Oklahoma",OK, Oklahoma,35.5254355006,-95.51876118850001,93.63636364,32.09090909,62.72727273,3.5,128.0,0.266649912038,0.691254083941,32500.0,54215.0
11570,18468,"Reydon town, Oklahoma",OK, Oklahoma,35.6576058006,-99.9427847885,95.45454545,33.81818182,63.09090909,1.3727272730000002,210.0,0.0858930602958,0.8794084186579999,,47243.0
11571,18469,"Ringling town, Oklahoma",OK, Oklahoma,34.1823739006,-97.6163095885,98.81818182,36.27272727,66.72727273,2.327272727,1037.0,0.393968425876,0.547506977132,31683.0,39850.0
11572,18470,"Ringwood town, Oklahoma",OK, Oklahoma,36.3834256006,-98.2691303885,96.27272727,30.72727273,62.72727273,2.5818181819999997,497.0,0.09120329508680004,0.864960282436,49125.0,72306.0
11573,18471,"Ripley town, Oklahoma",OK, Oklahoma,36.0217841006,-96.9293673885,96.18181818,30.90909091,63.0,2.245454545,403.0,0.316587985153,0.599805398393,40625.0,46824.0
11574,18473,"Rocky town, Oklahoma",OK, Oklahoma,35.1609460006,-99.08413768850001,96.18181818,31.27272727,63.0,1.7818181819999999,162.0,0.127052722558,0.832108902334,38750.0,48213.0
11575,18475,"Roff town, Oklahoma",OK, Oklahoma,34.6315352006,-96.8646299885,93.63636364,31.81818182,64.09090909,3.1909090910000004,725.0,0.245240988254,0.7033886863779999,36528.0,46036.0
11576,18476,"Roland town, Oklahoma",OK, Oklahoma,35.4251495006,-94.53844468850001,93.45454545,34.18181818,63.90909091,4.236363636,3169.0,0.212024658863,0.754173304703,29145.0,41808.0
11577,18477,"Roosevelt town, Oklahoma",OK, Oklahoma,34.8526211006,-99.0455259885,96.18181818,31.27272727,63.0,1.7818181819999999,248.0,0.21954714818000004,0.743192891946,30000.0,44195.0
11578,18480,"Rosston town, Oklahoma",OK, Oklahoma,36.8173122006,-99.9578029885,95.0,25.63636364,58.0,1.4818181819999998,31.0,0.0882154882155,0.8801346801350001,,38013.0
11579,18481,"Rush Springs town, Oklahoma",OK, Oklahoma,34.7865195006,-97.9807675885,95.0,34.72727273,66.0,2.6,1231.0,0.174237318596,0.7769690434469999,31719.0,42890.0
11580,18482,"Ryan town, Oklahoma",OK, Oklahoma,34.0240439006,-97.9813183885,98.81818182,36.27272727,66.72727273,2.327272727,816.0,0.393968425876,0.547506977132,29000.0,35663.0
11581,18483,"Salina town, Oklahoma",OK, Oklahoma,36.296816600599996,-95.1770796885,89.63636364,28.90909091,60.36363636,2.745454545,1396.0,0.217858961303,0.735106924644,36821.0,42529.0
11582,18484,"Sallisaw city, Oklahoma",OK, Oklahoma,35.4643185006,-94.81122938850001,93.45454545,34.18181818,63.90909091,4.236363636,8880.0,0.212024658863,0.754173304703,30325.0,44352.0
11583,18485,"Sand Springs city, Oklahoma",OK, Oklahoma,36.1437576006,-96.1326741885,94.27272727,31.45454545,62.81818182,3.7,18906.0,0.355548615533,0.583982608484,53079.0,64835.0
11584,18486,"Sapulpa city, Oklahoma",OK, Oklahoma,36.0026481006,-96.1379494885,94.27272727,31.45454545,62.81818182,3.7,20544.0,0.202667963593,0.748245674981,43961.0,56774.0
11585,18487,"Sasakwa town, Oklahoma",OK, Oklahoma,34.9526425006,-96.5490720885,93.63636364,31.81818182,64.09090909,3.1909090910000004,150.0,0.25734561753,0.6987051792829999,,41732.0
11586,18488,"Savanna town, Oklahoma",OK, Oklahoma,34.8329325006,-95.86766378850001,93.63636364,31.81818182,64.09090909,3.1909090910000004,686.0,0.214724637681,0.738550724638,46875.0,56477.0
11587,18489,"Sawyer town, Oklahoma",OK, Oklahoma,34.0176638006,-95.3954068885,93.45454545,35.27272727,65.63636364,2.854545455,321.0,0.19634618933400005,0.775419819155,33750.0,55695.0
11588,18490,"Sayre city, Oklahoma",OK, Oklahoma,35.2951094006,-99.6638799885,95.45454545,33.81818182,63.09090909,1.3727272730000002,4375.0,0.12724133351,0.835037853633,41134.0,58900.0
11589,18491,"Schulter town, Oklahoma",OK, Oklahoma,35.5184969006,-95.9804465885,93.63636364,32.09090909,62.72727273,3.5,509.0,0.314492961793,0.641051422005,29167.0,38874.0
11590,18492,"Seiling city, Oklahoma",OK, Oklahoma,36.1520431006,-98.94804458850001,96.27272727,30.72727273,62.72727273,2.5818181819999997,860.0,0.519625073228,0.423550087873,41979.0,62388.0
11591,18493,"Seminole city, Oklahoma",OK, Oklahoma,35.2284675006,-96.6943560885,93.63636364,31.81818182,64.09090909,3.1909090910000004,7488.0,0.25734561753,0.6987051792829999,34904.0,47219.0
11592,18494,"Sentinel town, Oklahoma",OK, Oklahoma,35.1617789006,-99.1991403885,96.18181818,31.27272727,63.0,1.7818181819999999,901.0,0.127052722558,0.832108902334,39375.0,52017.0
11593,18495,"Shady Point town, Oklahoma",OK, Oklahoma,35.1340449006,-94.68234088850001,93.45454545,34.18181818,63.90909091,4.236363636,1026.0,0.188673760102,0.775975347404,41016.0,49612.0
11594,18496,"Shamrock town, Oklahoma",OK, Oklahoma,35.9140164006,-96.6076880885,94.27272727,31.45454545,62.81818182,3.7,101.0,0.202667963593,0.748245674981,35313.0,27711.0
11595,18497,"Sharon town, Oklahoma",OK, Oklahoma,36.2798204006,-99.3594454885,96.54545455,24.81818182,60.09090909,1.6,135.0,0.115013865047,0.835732206523,75469.0,67617.0
11596,18498,"Shattuck town, Oklahoma",OK, Oklahoma,36.2798202006,-99.9050151885,96.54545455,24.81818182,60.09090909,1.6,1356.0,0.256834327033,0.7105004439929999,47000.0,68976.0
11597,18499,"Shawnee city, Oklahoma",OK, Oklahoma,35.3312402006,-96.94908348850001,92.63636364,33.54545455,62.72727273,3.163636364,29857.0,0.2362591966010001,0.7013416217489999,37906.0,52265.0
11598,18500,"Shidler city, Oklahoma",OK, Oklahoma,36.7859323006,-96.68492078850001,94.45454545,28.45454545,61.72727273,2.545454545,441.0,0.2952697708800001,0.663023967902,37222.0,47544.0
11599,18503,"Skiatook town, Oklahoma",OK, Oklahoma,36.3723719006,-96.0251677885,93.36363636,32.27272727,63.63636364,3.8090909089999996,7397.0,0.2952697708800001,0.663023967902,45133.0,58193.0
11600,18505,"Slick town, Oklahoma",OK, Oklahoma,35.7809777006,-96.2898958885,94.27272727,31.45454545,62.81818182,3.7,131.0,0.202667963593,0.748245674981,36250.0,49677.0
11601,18507,"Smithville town, Oklahoma",OK, Oklahoma,34.4707180006,-94.66761468850001,92.45454545,33.63636364,64.09090909,3.054545455,113.0,0.167989541507,0.806984779158,15714.0,22813.0
11602,18508,"Snyder city, Oklahoma",OK, Oklahoma,34.662906600599996,-98.9755248885,97.0,33.81818182,64.63636364,2.618181818,1394.0,0.21954714818000004,0.743192891946,35192.0,42458.0
11603,18509,"Soper town, Oklahoma",OK, Oklahoma,34.0368265006,-95.7209733885,93.45454545,35.27272727,65.63636364,2.854545455,261.0,0.19634618933400005,0.775419819155,25250.0,39804.0
11604,18511,"Sparks town, Oklahoma",OK, Oklahoma,35.6120700006,-96.8449164885,92.63636364,33.54545455,62.72727273,3.163636364,169.0,0.131578947368,0.80721600381,50750.0,78213.0
11605,18513,"Spavinaw town, Oklahoma",OK, Oklahoma,36.395145000599996,-95.0704107885,89.63636364,28.90909091,60.36363636,2.745454545,437.0,0.217858961303,0.735106924644,23750.0,28983.0
11606,18514,"Spencer city, Oklahoma",OK, Oklahoma,35.5267856006,-97.4010408885,92.63636364,33.54545455,62.72727273,3.163636364,3912.0,0.411759116111,0.516901856299,32407.0,44479.0
11607,18515,"Sperry town, Oklahoma",OK, Oklahoma,36.3012608006,-96.0151690885,93.36363636,32.27272727,63.63636364,3.8090909089999996,1206.0,0.355548615533,0.583982608484,39405.0,48271.0
11608,18516,"Spiro town, Oklahoma",OK, Oklahoma,35.2451547006,-94.6437270885,93.45454545,34.18181818,63.90909091,4.236363636,2164.0,0.188673760102,0.775975347404,35481.0,42844.0
11609,18518,"Springer town, Oklahoma",OK, Oklahoma,34.3184829006,-97.1665769885,94.63636364,39.18181818,67.54545455,2.981818182,700.0,0.164483399228,0.8048873434,41375.0,43535.0
11610,18519,"Sterling town, Oklahoma",OK, Oklahoma,34.7542963006,-98.1954961885,95.0,34.72727273,66.0,2.6,793.0,0.151305683564,0.825652841782,44583.0,48619.0
11611,18520,"Stidham town, Oklahoma",OK, Oklahoma,35.3726588006,-95.7234950885,93.63636364,32.09090909,62.72727273,3.5,18.0,0.266649912038,0.691254083941,,30322.0
11612,18521,"Stigler city, Oklahoma",OK, Oklahoma,35.2576554006,-95.1467999885,93.63636364,32.09090909,62.72727273,3.5,2685.0,0.17790368272,0.794900849858,29056.0,41364.0
11613,18522,"Stillwater city, Oklahoma",OK, Oklahoma,36.119554500599996,-97.0821511885,96.18181818,30.90909091,63.0,2.245454545,45688.0,0.316587985153,0.599805398393,29093.0,51857.0
11614,18523,"Stilwell city, Oklahoma",OK, Oklahoma,35.8184774006,-94.6523383885,89.63636364,28.90909091,60.36363636,2.745454545,3949.0,0.212430426716,0.7348484848479999,24135.0,34020.0
11615,18524,"Stonewall town, Oklahoma",OK, Oklahoma,34.6565375006,-96.5498991885,93.63636364,31.81818182,64.09090909,3.1909090910000004,470.0,0.245240988254,0.7033886863779999,25139.0,35583.0
11616,18525,"Strang town, Oklahoma",OK, Oklahoma,36.4145911006,-95.1545808885,89.63636364,28.90909091,60.36363636,2.745454545,89.0,0.217858961303,0.735106924644,22188.0,43439.0
11617,18526,"Stratford town, Oklahoma",OK, Oklahoma,34.8006971006,-96.9832466885,92.63636364,33.54545455,62.72727273,3.163636364,1525.0,0.175861741525,0.782736682176,29886.0,44666.0
11618,18528,"Stroud city, Oklahoma",OK, Oklahoma,35.7526272006,-96.68185568850001,94.27272727,31.45454545,62.81818182,3.7,2690.0,0.131578947368,0.80721600381,46172.0,61812.0
11619,18529,"Stuart town, Oklahoma",OK, Oklahoma,34.9054285006,-96.1226731885,93.63636364,31.81818182,64.09090909,3.1909090910000004,180.0,0.299645173131,0.63306007586,35000.0,50038.0
11620,18531,"Sulphur city, Oklahoma",OK, Oklahoma,34.5118143006,-96.99213288850001,93.72727273,37.27272727,65.63636364,0.37272727299999997,4929.0,0.196561085973,0.7552941176469999,47134.0,56728.0
11621,18533,"Sweetwater town, Oklahoma",OK, Oklahoma,35.4262196006,-99.9352805885,95.45454545,33.81818182,63.09090909,1.3727272730000002,87.0,0.0858930602958,0.8794084186579999,48750.0,63242.0
11622,18535,"Taft town, Oklahoma",OK, Oklahoma,35.7657141006,-95.5701495885,93.63636364,32.09090909,62.72727273,3.5,250.0,0.32939279957,0.621212747489,18750.0,28471.0
11623,18536,"Tahlequah city, Oklahoma",OK, Oklahoma,35.9193174006,-94.9937390885,89.63636364,28.90909091,60.36363636,2.745454545,15753.0,0.207532483085,0.772169331178,31119.0,46625.0
11624,18537,"Talala town, Oklahoma",OK, Oklahoma,36.5337626006,-95.7251531885,94.45454545,28.0,60.81818182,2.481818182,273.0,0.193343782142,0.756550913454,41875.0,50653.0
11625,18538,"Talihina town, Oklahoma",OK, Oklahoma,34.7554367006,-95.0717992885,93.63636364,31.81818182,64.09090909,3.1909090910000004,1114.0,0.188673760102,0.775975347404,26938.0,38513.0
11626,18539,"Taloga town, Oklahoma",OK, Oklahoma,36.0426006006,-98.9874903885,96.27272727,30.72727273,62.72727273,2.5818181819999997,299.0,0.519625073228,0.423550087873,53636.0,65287.0
11627,18541,"Tatums town, Oklahoma",OK, Oklahoma,34.4868100006,-97.4854747885,98.81818182,36.27272727,66.72727273,2.327272727,151.0,0.164483399228,0.8048873434,20909.0,23581.0
11628,18542,"Tecumseh city, Oklahoma",OK, Oklahoma,35.2617972006,-96.96047188850001,92.63636364,33.54545455,62.72727273,3.163636364,6457.0,0.2362591966010001,0.7013416217489999,39152.0,45009.0
11629,18543,"Temple town, Oklahoma",OK, Oklahoma,34.2759812006,-98.2596611885,95.0,34.72727273,66.0,2.6,1002.0,0.162951575711,0.789392774789,34107.0,46938.0
11630,18544,"Terlton town, Oklahoma",OK, Oklahoma,36.1920731006,-96.51408128850001,94.27272727,31.45454545,62.81818182,3.7,106.0,0.211314213678,0.743145288371,27500.0,35338.0
11631,18545,"Terral town, Oklahoma",OK, Oklahoma,33.9007132006,-97.9602072885,98.81818182,36.27272727,66.72727273,2.327272727,382.0,0.393968425876,0.547506977132,34792.0,41726.0
11632,18547,"Texhoma town, Oklahoma",OK, Oklahoma,36.5089741006,-101.80672468799999,96.0,26.45454545,59.27272727,1.1,926.0,0.148154565933,0.799688095651,35250.0,46636.0
11633,18548,"Texola town, Oklahoma",OK, Oklahoma,35.2231668006,-100.015001988,95.45454545,33.81818182,63.09090909,1.3727272730000002,36.0,0.12724133351,0.835037853633,,53123.0
11634,18549,"Thackerville town, Oklahoma",OK, Oklahoma,33.7973847006,-97.1668511885,94.63636364,39.18181818,67.54545455,2.981818182,445.0,0.194085027726,0.771058885661,34063.0,43846.0
11635,18551,"Thomas city, Oklahoma",OK, Oklahoma,35.7481631006,-98.7713670885,95.45454545,33.81818182,63.09090909,1.3727272730000002,1181.0,0.237489397795,0.697625106022,51375.0,67814.0
11636,18553,"Tipton town, Oklahoma",OK, Oklahoma,34.5068022006,-99.16469748850001,97.0,33.81818182,64.63636364,2.618181818,847.0,0.242793791574,0.7184035476719999,36917.0,53820.0
11637,18554,"Tishomingo city, Oklahoma",OK, Oklahoma,34.2401529006,-96.7023961885,94.63636364,39.18181818,67.54545455,2.981818182,3034.0,0.195451137216,0.7700574856290001,28253.0,35299.0
11638,18556,"Tonkawa city, Oklahoma",OK, Oklahoma,36.6823153006,-97.3338272885,94.45454545,28.45454545,61.72727273,2.545454545,3216.0,0.222328073831,0.724501339684,42444.0,53690.0
11639,18558,"Tryon town, Oklahoma",OK, Oklahoma,35.8737296006,-96.9877003885,96.18181818,30.90909091,63.0,2.245454545,491.0,0.131578947368,0.80721600381,40455.0,47053.0
11640,18559,"Tullahassee town, Oklahoma",OK, Oklahoma,35.8387693006,-95.4615326885,93.63636364,32.09090909,62.72727273,3.5,106.0,0.214779491775,0.735038084875,18750.0,27084.0
11641,18560,"Tulsa city, Oklahoma",OK, Oklahoma,36.1579290006,-96.0165580885,93.36363636,32.27272727,63.63636364,3.8090909089999996,391906.0,0.355548615533,0.583982608484,43045.0,66396.0
11642,18561,"Tupelo city, Oklahoma",OK, Oklahoma,34.6087610006,-96.4479522885,93.63636364,31.81818182,64.09090909,3.1909090910000004,329.0,0.171750940242,0.790639364814,24318.0,34991.0
11643,18566,"Tuttle city, Oklahoma",OK, Oklahoma,35.2948421006,-97.8360488885,94.54545455,33.36363636,63.45454545,3.0909090910000003,6019.0,0.174237318596,0.7769690434469999,76250.0,92440.0
11644,18568,"Tyrone town, Oklahoma",OK, Oklahoma,36.9581404006,-101.08922708799999,95.0,25.63636364,58.0,1.4818181819999998,762.0,0.148154565933,0.799688095651,46250.0,67943.0
11645,18571,"Valliant town, Oklahoma",OK, Oklahoma,34.0062767006,-95.11762168850001,93.45454545,35.27272727,65.63636364,2.854545455,754.0,0.167989541507,0.806984779158,25000.0,44401.0
11646,18572,"Velma town, Oklahoma",OK, Oklahoma,34.4640313006,-97.6977018885,98.81818182,36.27272727,66.72727273,2.327272727,620.0,0.100781928758,0.8783666377060001,65000.0,68655.0
11647,18573,"Vera town, Oklahoma",OK, Oklahoma,36.4532069006,-95.9046049885,93.36363636,32.27272727,63.63636364,3.8090909089999996,241.0,0.273509430003,0.6784487055060001,43125.0,55764.0
11648,18574,"Verden town, Oklahoma",OK, Oklahoma,35.0873437006,-98.11160848850001,95.0,34.72727273,66.0,2.6,530.0,0.174237318596,0.7769690434469999,34375.0,46580.0
11649,18576,"Vian town, Oklahoma",OK, Oklahoma,35.502375500599996,-94.9934579885,93.63636364,32.09090909,62.72727273,3.5,1466.0,0.212024658863,0.754173304703,24792.0,32238.0
11650,18577,"Vici town, Oklahoma",OK, Oklahoma,36.1537116006,-99.3219442885,96.54545455,24.81818182,60.09090909,1.6,699.0,0.519625073228,0.423550087873,47750.0,52221.0
11651,18578,"Vinita city, Oklahoma",OK, Oklahoma,36.6426411006,-95.1779169885,93.45454545,29.18181818,60.81818182,3.827272727,5743.0,0.194324712644,0.768318965517,32917.0,42490.0
11652,18579,"Wagoner city, Oklahoma",OK, Oklahoma,35.9634916006,-95.3931946885,93.63636364,32.09090909,62.72727273,3.5,8323.0,0.214779491775,0.735038084875,34107.0,43283.0
11653,18580,"Wainwright town, Oklahoma",OK, Oklahoma,35.6165475006,-95.58820788850001,93.63636364,32.09090909,62.72727273,3.5,165.0,0.32939279957,0.621212747489,28750.0,40686.0
11654,18581,"Wakita town, Oklahoma",OK, Oklahoma,36.8873077006,-97.9457862885,93.54545455,28.63636364,60.72727273,3.054545455,344.0,0.103134479272,0.8772497472190001,44375.0,51133.0
11655,18582,"Walters city, Oklahoma",OK, Oklahoma,34.3637549006,-98.3316088885,95.0,34.72727273,66.0,2.6,2551.0,0.162951575711,0.789392774789,45203.0,51474.0
11656,18583,"Wanette town, Oklahoma",OK, Oklahoma,34.9659698006,-97.05630558850001,92.63636364,33.54545455,62.72727273,3.163636364,350.0,0.2362591966010001,0.7013416217489999,35104.0,44193.0
11657,18584,"Wann town, Oklahoma",OK, Oklahoma,36.9193066006,-95.8282074885,94.45454545,28.0,60.81818182,2.481818182,125.0,0.17512390842599998,0.783809299032,47083.0,52384.0
11658,18585,"Wapanucka town, Oklahoma",OK, Oklahoma,34.3779284006,-96.44822558850001,93.63636364,31.81818182,64.09090909,3.1909090910000004,438.0,0.195451137216,0.7700574856290001,39167.0,50374.0
11659,18587,"Warner town, Oklahoma",OK, Oklahoma,35.4982118006,-95.32930698850001,93.63636364,32.09090909,62.72727273,3.5,1641.0,0.32939279957,0.621212747489,37368.0,45749.0
11660,18590,"Washington town, Oklahoma",OK, Oklahoma,35.0629057006,-97.5082591885,94.54545455,33.36363636,63.45454545,3.0909090910000003,618.0,0.17180355128,0.780984619039,70750.0,74185.0
11661,18590,"Washington town, Oklahoma",OK, Oklahoma,35.0629057006,-97.5082591885,94.54545455,33.36363636,63.45454545,3.0909090910000003,,0.17180355128,0.780984619039,70750.0,74185.0
11662,18590,"Washington town, Oklahoma",OK, Oklahoma,35.0589583,-97.4844761,94.54545455,33.36363636,63.45454545,3.0909090910000003,618.0,0.17180355128,0.780984619039,70750.0,74185.0
11663,18590,"Washington town, Oklahoma",OK, Oklahoma,35.0589583,-97.4844761,94.54545455,33.36363636,63.45454545,3.0909090910000003,,0.17180355128,0.780984619039,70750.0,74185.0
11664,18591,"Watonga city, Oklahoma",OK, Oklahoma,35.8487128006,-98.4369110885,96.27272727,30.72727273,62.72727273,2.5818181819999997,5111.0,0.187450566834,0.760348009491,49500.0,52257.0
11665,18592,"Watts town, Oklahoma",OK, Oklahoma,36.1131961006,-94.5940032885,89.63636364,28.90909091,60.36363636,2.745454545,324.0,0.212430426716,0.7348484848479999,23333.0,31730.0
11666,18593,"Waukomis town, Oklahoma",OK, Oklahoma,36.2842602006,-97.9218963885,96.27272727,30.72727273,62.72727273,2.5818181819999997,1286.0,0.224025974026,0.68262987013,49595.0,55177.0
11667,18594,"Waurika city, Oklahoma",OK, Oklahoma,34.1709845006,-98.02131908850001,98.81818182,36.27272727,66.72727273,2.327272727,2064.0,0.393968425876,0.547506977132,33148.0,49943.0
11668,18595,"Wayne town, Oklahoma",OK, Oklahoma,34.9220781006,-97.3382539885,92.63636364,33.54545455,62.72727273,3.163636364,688.0,0.17180355128,0.780984619039,36250.0,42161.0
11669,18596,"Waynoka city, Oklahoma",OK, Oklahoma,36.5862031006,-98.9035975885,96.27272727,30.72727273,62.72727273,2.5818181819999997,927.0,0.142155525239,0.803547066849,57083.0,57728.0
11670,18597,"Weatherford city, Oklahoma",OK, Oklahoma,35.5301107006,-98.73135748850001,96.18181818,31.27272727,63.0,1.7818181819999999,10833.0,0.237489397795,0.697625106022,42929.0,57373.0
11671,18599,"Webbers Falls town, Oklahoma",OK, Oklahoma,35.5148770006,-95.1537427885,93.63636364,32.09090909,62.72727273,3.5,616.0,0.32939279957,0.621212747489,27500.0,36366.0
11672,18600,"Welch town, Oklahoma",OK, Oklahoma,36.8776328006,-95.1195798885,93.45454545,29.18181818,60.81818182,3.827272727,619.0,0.194324712644,0.768318965517,37727.0,50406.0
11673,18601,"Weleetka town, Oklahoma",OK, Oklahoma,35.3395970006,-96.1601751885,93.63636364,31.81818182,64.09090909,3.1909090910000004,998.0,0.239766081871,0.709636409865,25313.0,39312.0
11674,18603,"Wellston town, Oklahoma",OK, Oklahoma,35.6981752006,-97.0871460885,95.63636364,31.63636364,63.27272727,2.272727273,788.0,0.131578947368,0.80721600381,43942.0,55648.0
11675,18606,"Westville town, Oklahoma",OK, Oklahoma,35.9965303006,-94.59178188850001,89.63636364,28.90909091,60.36363636,2.745454545,1639.0,0.212430426716,0.7348484848479999,23816.0,33236.0
